Reference Code,Date Time,Description,Dr.,Cr.,Status,Balance (NPR),Channel,Category
5KLIG39,2025-02-28 23:28:00,Dinner at Dalle,1401.73,0.0,COMPLETE,8228.23,App,Dining & Food
N8E1WWZ,2025-04-14 00:54:00,McDonald's Meal,1414.45,0.0,COMPLETE,6850.3,App,Dining & Food
FI7BALH,2025-06-12 18:05:00,Starbucks Coffee,215.13,0.0,COMPLETE,5087.91,App,Dining & Food
Q5JOAFK,2025-01-26 06:00:00,Ordered Thukpa at Himalayan Kitchen,226.0,0.0,COMPLETE,8137.17,App,Dining & Food
PIVL2Y5,2025-04-13 22:08:00,Paid for Sel Roti from local vendor,1203.76,0.0,COMPLETE,579.67,App,Dining & Food
CVIA1V9,2025-01-07 23:50:00,Dinner at Dalle,161.34,0.0,COMPLETE,1373.49,App,Dining & Food
Y758MYS,2025-04-15 11:08:00,McDonald's Meal,879.41,0.0,COMPLETE,4522.06,App,Dining & Food
CBAXWZ2,2025-02-16 20:26:00,Paid for Momo at Bota Simply Momo,368.09,0.0,COMPLETE,9185.63,App,Dining & Food
ZR2JB6U,2025-06-01 14:21:00,Chowmein from Thakali Bhanchha,560.76,0.0,COMPLETE,8000.85,App,Dining & Food
EHLK46H,2025-05-24 12:09:00,Starbucks Coffee,790.04,0.0,COMPLETE,3300.99,App,Dining & Food
NWBSEEB,2025-05-18 00:40:00,Lunch at KFC,283.55,0.0,COMPLETE,3706.23,App,Dining & Food
4VM9ZDW,2025-05-05 14:18:00,Dinner at Dalle,795.78,0.0,COMPLETE,8593.76,App,Dining & Food
W21Y067,2025-03-20 14:33:00,Lunch at KFC,739.71,0.0,COMPLETE,8939.61,App,Dining & Food
UBQMRLH,2025-01-10 14:25:00,McDonald's Meal,882.92,0.0,COMPLETE,3238.87,App,Dining & Food
ZZL78JC,2025-01-18 23:04:00,Paid for Sel Roti from local vendor,1261.64,0.0,COMPLETE,6084.24,App,Dining & Food
IE9GUJS,2025-02-28 22:36:00,Paid for Sel Roti from local vendor,688.23,0.0,COMPLETE,547.35,App,Dining & Food
FUJ6UPX,2025-05-07 11:18:00,Paid for Sel Roti from local vendor,1153.49,0.0,COMPLETE,3398.51,App,Dining & Food
LAZXFWR,2025-02-09 00:29:00,Chowmein from Thakali Bhanchha,496.76,0.0,COMPLETE,4396.59,App,Dining & Food
E5TKGVQ,2025-03-19 22:29:00,Chowmein from Thakali Bhanchha,877.19,0.0,COMPLETE,6813.44,App,Dining & Food
YB5NTQN,2025-05-05 03:32:00,Paid for Sel Roti from local vendor,520.28,0.0,COMPLETE,6103.58,App,Dining & Food
OU4QXRP,2025-01-30 18:18:00,Lunch at KFC,1444.46,0.0,COMPLETE,6545.29,App,Dining & Food
5ZMMI9A,2025-03-14 09:39:00,Chowmein from Thakali Bhanchha,614.69,0.0,COMPLETE,7483.11,App,Dining & Food
W4EM34Y,2025-05-31 04:56:00,Starbucks Coffee,860.49,0.0,COMPLETE,5640.93,App,Dining & Food
ISQGSGG,2025-02-05 09:32:00,Paid for Momo at Bota Simply Momo,224.77,0.0,COMPLETE,5124.8,App,Dining & Food
BMO37FX,2025-04-25 09:30:00,Paid for Sel Roti from local vendor,513.85,0.0,COMPLETE,7223.66,App,Dining & Food
XTOB5J1,2025-04-23 09:14:00,Chowmein from Thakali Bhanchha,1018.45,0.0,COMPLETE,8221.04,App,Dining & Food
W46SW84,2025-01-24 09:38:00,Dinner at Dalle,1197.11,0.0,COMPLETE,9243.71,App,Dining & Food
42W1WL5,2025-02-07 10:50:00,Lunch at KFC,1264.52,0.0,COMPLETE,1699.33,App,Dining & Food
5ZNO314,2025-01-16 10:14:00,McDonald's Meal,325.48,0.0,COMPLETE,8981.85,App,Dining & Food
VQN2AQK,2025-05-05 21:24:00,Ordered Thukpa at Himalayan Kitchen,1375.27,0.0,COMPLETE,4826.33,App,Dining & Food
CE15IM8,2025-01-30 21:13:00,Chowmein from Thakali Bhanchha,420.7,0.0,COMPLETE,7140.65,App,Dining & Food
SG9BQWV,2025-05-14 14:10:00,Lunch at KFC,1128.42,0.0,COMPLETE,4517.76,App,Dining & Food
L6D8659,2025-02-10 13:07:00,Lunch at KFC,986.98,0.0,COMPLETE,5561.59,App,Dining & Food
S7NSPKB,2025-03-28 12:16:00,McDonald's Meal,423.26,0.0,COMPLETE,8498.88,App,Dining & Food
1NPYZZT,2025-06-25 00:17:00,Ordered Thukpa at Himalayan Kitchen,1128.45,0.0,COMPLETE,5686.0,App,Dining & Food
8KNU5YJ,2025-01-10 15:37:00,Starbucks Coffee,315.32,0.0,COMPLETE,8438.19,App,Dining & Food
O8LA45C,2025-03-02 21:32:00,McDonald's Meal,1058.68,0.0,COMPLETE,5960.12,App,Dining & Food
YO2W3HK,2025-06-16 14:28:00,Dinner at Dalle,1099.97,0.0,COMPLETE,1609.61,App,Dining & Food
GE897GP,2025-01-22 08:37:00,Ordered Thukpa at Himalayan Kitchen,805.59,0.0,COMPLETE,7846.73,App,Dining & Food
HMP5DZS,2025-04-17 12:01:00,Dinner at Dalle,407.89,0.0,COMPLETE,5798.08,App,Dining & Food
VI9BI06,2025-01-25 09:30:00,Lunch at KFC,1179.56,0.0,COMPLETE,4591.47,App,Dining & Food
L3W6OF7,2025-03-21 20:36:00,Starbucks Coffee,546.98,0.0,COMPLETE,6460.35,App,Dining & Food
X9V6ZH5,2025-01-03 10:55:00,Lunch at KFC,382.29,0.0,COMPLETE,5585.52,App,Dining & Food
0A8L1GM,2025-02-22 12:44:00,McDonald's Meal,121.77,0.0,COMPLETE,6543.22,App,Dining & Food
G9SAKZ1,2025-01-02 04:26:00,Chowmein from Thakali Bhanchha,746.46,0.0,COMPLETE,6875.19,App,Dining & Food
T4W6V48,2025-02-19 19:26:00,Dinner at Dalle,1219.47,0.0,COMPLETE,5402.02,App,Dining & Food
7GCNDNK,2025-02-01 16:32:00,Lunch at KFC,1412.57,0.0,COMPLETE,5295.05,App,Dining & Food
T4ECBYR,2025-03-07 16:52:00,Dinner at Dalle,912.4,0.0,COMPLETE,6851.69,App,Dining & Food
6MLXLHC,2025-06-07 12:18:00,Paid for Momo at Bota Simply Momo,842.67,0.0,COMPLETE,1473.26,App,Dining & Food
BP9GN0R,2025-04-21 15:59:00,Starbucks Coffee,1425.18,0.0,COMPLETE,7506.65,App,Dining & Food
IWZC5YP,2025-04-29 14:25:00,Ordered Thukpa at Himalayan Kitchen,1370.81,0.0,COMPLETE,7470.69,App,Dining & Food
FTYPQEK,2025-01-07 06:07:00,McDonald's Meal,908.4,0.0,COMPLETE,4759.66,App,Dining & Food
W3RM3BU,2025-02-12 15:15:00,Ordered Thukpa at Himalayan Kitchen,1051.66,0.0,COMPLETE,9349.55,App,Dining & Food
6Z9GHAY,2025-02-20 14:02:00,Ordered Thukpa at Himalayan Kitchen,1292.06,0.0,COMPLETE,1450.35,App,Dining & Food
BRII0MA,2025-05-31 05:01:00,McDonald's Meal,368.44,0.0,COMPLETE,2681.92,App,Dining & Food
8UYBY57,2025-06-12 17:33:00,Ordered Thukpa at Himalayan Kitchen,863.65,0.0,COMPLETE,6524.26,App,Dining & Food
FY0XGJK,2025-01-27 21:31:00,Dinner at Dalle,1386.14,0.0,COMPLETE,3568.77,App,Dining & Food
FL7L5CY,2025-01-17 04:13:00,Chowmein from Thakali Bhanchha,965.73,0.0,COMPLETE,2975.36,App,Dining & Food
331FX72,2025-01-05 11:35:00,Paid for Momo at Bota Simply Momo,260.69,0.0,COMPLETE,6372.01,App,Dining & Food
NM7BKCA,2025-04-13 21:48:00,Paid for Momo at Bota Simply Momo,1056.35,0.0,COMPLETE,6974.95,App,Dining & Food
PWKK6ZE,2025-04-08 22:10:00,Ordered Thukpa at Himalayan Kitchen,938.6,0.0,COMPLETE,3607.54,App,Dining & Food
HZ7SJ15,2025-03-21 11:07:00,Starbucks Coffee,1172.95,0.0,COMPLETE,8547.75,App,Dining & Food
KU1UZBN,2025-03-28 16:50:00,Paid for Sel Roti from local vendor,291.63,0.0,COMPLETE,598.41,App,Dining & Food
W2ZM7SO,2025-03-07 00:13:00,Starbucks Coffee,1073.96,0.0,COMPLETE,7043.95,App,Dining & Food
DWEQT4Z,2025-06-26 14:46:00,Paid for Sel Roti from local vendor,295.07,0.0,COMPLETE,3590.44,App,Dining & Food
B8B9S9R,2025-02-11 03:40:00,Chowmein from Thakali Bhanchha,1339.74,0.0,COMPLETE,3815.04,App,Dining & Food
WEMW5X6,2025-01-21 04:23:00,Starbucks Coffee,324.74,0.0,COMPLETE,4330.51,App,Dining & Food
SBEZPVK,2025-03-01 09:54:00,Paid for Momo at Bota Simply Momo,304.19,0.0,COMPLETE,8324.56,App,Dining & Food
8QJ8U98,2025-04-23 22:56:00,Paid for Momo at Bota Simply Momo,1482.95,0.0,COMPLETE,2564.37,App,Dining & Food
VCP5HDW,2025-06-15 19:47:00,Lunch at KFC,557.86,0.0,COMPLETE,9377.17,App,Dining & Food
64J570R,2025-06-06 14:23:00,Dinner at Dalle,1241.38,0.0,COMPLETE,6416.98,App,Dining & Food
0BK61QA,2025-06-04 05:25:00,Lunch at KFC,417.33,0.0,COMPLETE,2729.54,App,Dining & Food
FDNVOJD,2025-04-16 14:01:00,Ordered Thukpa at Himalayan Kitchen,1107.24,0.0,COMPLETE,9962.12,App,Dining & Food
58SQPE3,2025-06-28 15:46:00,Ordered Thukpa at Himalayan Kitchen,960.46,0.0,COMPLETE,7667.35,App,Dining & Food
QJZK4L0,2025-01-19 10:50:00,McDonald's Meal,453.49,0.0,COMPLETE,4220.89,App,Dining & Food
QV8RY9L,2025-04-23 08:59:00,McDonald's Meal,1062.55,0.0,COMPLETE,6368.0,App,Dining & Food
DBRJ5OP,2025-03-16 09:20:00,Paid for Sel Roti from local vendor,735.97,0.0,COMPLETE,6109.7,App,Dining & Food
J4QSZO6,2025-04-25 19:37:00,McDonald's Meal,910.29,0.0,COMPLETE,6962.66,App,Dining & Food
4YFTLSS,2025-01-13 00:50:00,Paid for Momo at Bota Simply Momo,1080.41,0.0,COMPLETE,7437.72,App,Dining & Food
G04T9IQ,2025-05-07 17:44:00,Chowmein from Thakali Bhanchha,1404.82,0.0,COMPLETE,5448.08,App,Dining & Food
0062YDF,2025-04-11 06:43:00,Ordered Thukpa at Himalayan Kitchen,368.46,0.0,COMPLETE,5805.23,App,Dining & Food
FFTGNK9,2025-04-09 14:11:00,Paid for Sel Roti from local vendor,233.29,0.0,COMPLETE,9369.28,App,Dining & Food
RX27YHN,2025-03-10 16:59:00,McDonald's Meal,375.34,0.0,COMPLETE,8475.66,App,Dining & Food
LVILDLE,2025-05-22 16:18:00,Paid for Sel Roti from local vendor,1445.26,0.0,COMPLETE,2589.18,App,Dining & Food
YST70SY,2025-02-14 06:57:00,Chowmein from Thakali Bhanchha,351.86,0.0,COMPLETE,9761.68,App,Dining & Food
KZ41RG2,2025-02-07 18:35:00,Chowmein from Thakali Bhanchha,1402.84,0.0,COMPLETE,4198.02,App,Dining & Food
KKFIU8W,2025-03-12 12:12:00,Paid for Momo at Bota Simply Momo,282.59,0.0,COMPLETE,5684.17,App,Dining & Food
TK5GFIC,2025-03-16 05:57:00,Paid for Sel Roti from local vendor,307.33,0.0,COMPLETE,1267.16,App,Dining & Food
J1BT01Z,2025-05-18 12:50:00,Dinner at Dalle,814.94,0.0,COMPLETE,7499.92,App,Dining & Food
M84F0J3,2025-03-25 20:49:00,Paid for Sel Roti from local vendor,481.34,0.0,COMPLETE,7739.06,App,Dining & Food
76ON05U,2025-03-01 00:46:00,Starbucks Coffee,1260.14,0.0,COMPLETE,3878.03,App,Dining & Food
H5TKXKR,2025-02-23 02:55:00,Dinner at Dalle,1065.04,0.0,COMPLETE,2991.49,App,Dining & Food
7R84L0Q,2025-01-07 07:28:00,McDonald's Meal,362.15,0.0,COMPLETE,4641.42,App,Dining & Food
39UDKKV,2025-05-12 13:24:00,Starbucks Coffee,602.62,0.0,COMPLETE,3698.94,App,Dining & Food
0EU9IBV,2025-05-14 13:35:00,McDonald's Meal,212.47,0.0,COMPLETE,1538.46,App,Dining & Food
OB4CPYT,2025-06-06 12:53:00,Starbucks Coffee,810.9,0.0,COMPLETE,3777.14,App,Dining & Food
RIMNWPJ,2025-06-22 11:35:00,Dinner at Dalle,1382.84,0.0,COMPLETE,4484.88,App,Dining & Food
5M0DXFY,2025-01-27 23:38:00,Paid for Momo at Bota Simply Momo,159.18,0.0,COMPLETE,6949.7,App,Dining & Food
3ZV0Z0Z,2025-06-09 06:35:00,Lunch at KFC,850.67,0.0,COMPLETE,4350.57,App,Dining & Food
Q2X0DKK,2025-04-12 22:12:00,Paid for Momo at Bota Simply Momo,263.81,0.0,COMPLETE,5211.74,App,Dining & Food
72H91TA,2025-04-28 17:43:00,Dinner at Dalle,228.44,0.0,COMPLETE,5910.48,App,Dining & Food
DRHFLQC,2025-03-24 11:57:00,Lunch at KFC,1423.19,0.0,COMPLETE,7570.06,App,Dining & Food
PGJP2TB,2025-06-24 15:05:00,Chowmein from Thakali Bhanchha,1188.0,0.0,COMPLETE,2623.48,App,Dining & Food
6IPVPZI,2025-04-26 03:34:00,Paid for Sel Roti from local vendor,1127.71,0.0,COMPLETE,5317.99,App,Dining & Food
NKWCXSM,2025-05-04 03:32:00,Ordered Thukpa at Himalayan Kitchen,1167.35,0.0,COMPLETE,3567.64,App,Dining & Food
X8Z323I,2025-03-31 03:14:00,Lunch at KFC,495.69,0.0,COMPLETE,3760.34,App,Dining & Food
KJ6SBVN,2025-03-02 23:56:00,Ordered Thukpa at Himalayan Kitchen,123.24,0.0,COMPLETE,8702.83,App,Dining & Food
FFQ5PWV,2025-03-12 14:40:00,McDonald's Meal,293.57,0.0,COMPLETE,2871.66,App,Dining & Food
H6WRJ3P,2025-06-08 23:36:00,Chowmein from Thakali Bhanchha,564.09,0.0,COMPLETE,6042.93,App,Dining & Food
YDMPQZO,2025-03-15 02:24:00,Chowmein from Thakali Bhanchha,1100.82,0.0,COMPLETE,6698.79,App,Dining & Food
3SPK5HE,2025-01-04 23:08:00,Starbucks Coffee,275.74,0.0,COMPLETE,1160.78,App,Dining & Food
G27CN7A,2025-02-08 01:28:00,Dinner at Dalle,1062.96,0.0,COMPLETE,1004.02,App,Dining & Food
DK9RH1D,2025-01-03 14:47:00,Starbucks Coffee,344.84,0.0,COMPLETE,9512.08,App,Dining & Food
095MGDO,2025-04-28 02:10:00,Ordered Thukpa at Himalayan Kitchen,1442.73,0.0,COMPLETE,1411.51,App,Dining & Food
1JKLWO3,2025-04-22 17:34:00,Chowmein from Thakali Bhanchha,381.06,0.0,COMPLETE,3125.43,App,Dining & Food
9KID1ZN,2025-02-25 22:59:00,Starbucks Coffee,775.17,0.0,COMPLETE,7076.46,App,Dining & Food
ZZAXTX1,2025-03-06 13:25:00,Paid for Momo at Bota Simply Momo,735.76,0.0,COMPLETE,6028.3,App,Dining & Food
KEZPMHB,2025-03-29 18:34:00,Paid for Momo at Bota Simply Momo,928.44,0.0,COMPLETE,9248.35,App,Dining & Food
I7C5Z6Y,2025-06-24 03:57:00,Lunch at KFC,104.3,0.0,COMPLETE,4622.09,App,Dining & Food
D661GU8,2025-04-14 03:58:00,Chowmein from Thakali Bhanchha,1270.44,0.0,COMPLETE,8675.07,App,Dining & Food
986VZ2P,2025-04-08 02:11:00,Chowmein from Thakali Bhanchha,633.17,0.0,COMPLETE,3256.77,App,Dining & Food
PGKLVZZ,2025-02-16 21:22:00,Dinner at Dalle,704.87,0.0,COMPLETE,6488.72,App,Dining & Food
76PB0X7,2025-03-05 17:28:00,Paid for Sel Roti from local vendor,151.02,0.0,COMPLETE,1894.11,App,Dining & Food
OHMTP6V,2025-03-21 06:40:00,McDonald's Meal,1226.92,0.0,COMPLETE,5534.49,App,Dining & Food
015W6TI,2025-04-18 07:11:00,Starbucks Coffee,1024.79,0.0,COMPLETE,5578.32,App,Dining & Food
WN9ADSF,2025-03-19 08:06:00,Chowmein from Thakali Bhanchha,744.02,0.0,COMPLETE,6789.84,App,Dining & Food
WIUGTFE,2025-02-11 17:40:00,Ordered Thukpa at Himalayan Kitchen,1409.91,0.0,COMPLETE,6470.73,App,Dining & Food
1TBEOMT,2025-01-17 01:43:00,Paid for Sel Roti from local vendor,1122.95,0.0,COMPLETE,9430.84,App,Dining & Food
RGUYU3I,2025-02-17 21:11:00,Starbucks Coffee,1195.99,0.0,COMPLETE,1742.92,App,Dining & Food
W0USI3U,2025-05-18 04:53:00,Paid for Sel Roti from local vendor,407.83,0.0,COMPLETE,835.29,App,Dining & Food
ZLVGOOH,2025-01-09 22:22:00,Paid for Sel Roti from local vendor,1307.52,0.0,COMPLETE,3179.8,App,Dining & Food
AZXRLC4,2025-03-24 19:48:00,Paid for Sel Roti from local vendor,1323.58,0.0,COMPLETE,8713.12,App,Dining & Food
I6JZ44E,2025-01-03 22:22:00,Ordered Thukpa at Himalayan Kitchen,1337.12,0.0,COMPLETE,8436.17,App,Dining & Food
L5TNS6A,2025-04-05 09:27:00,Paid for Sel Roti from local vendor,845.82,0.0,COMPLETE,5006.61,App,Dining & Food
2PVPQKC,2025-01-02 11:44:00,Dinner at Dalle,762.26,0.0,COMPLETE,1099.25,App,Dining & Food
S5B1NBP,2025-03-25 15:28:00,Lunch at KFC,864.1,0.0,COMPLETE,1289.01,App,Dining & Food
TQPEY9J,2025-04-28 14:11:00,McDonald's Meal,598.8,0.0,COMPLETE,6224.31,App,Dining & Food
YCBH1CP,2025-03-13 18:34:00,Paid for Momo at Bota Simply Momo,149.08,0.0,COMPLETE,1503.34,App,Dining & Food
B8FFEK5,2025-04-29 13:18:00,McDonald's Meal,421.31,0.0,COMPLETE,4413.29,App,Dining & Food
RUBGZLJ,2025-05-25 10:15:00,Chowmein from Thakali Bhanchha,660.56,0.0,COMPLETE,593.37,App,Dining & Food
9AJ3Y3X,2025-05-02 00:31:00,Ordered Thukpa at Himalayan Kitchen,442.59,0.0,COMPLETE,6874.79,App,Dining & Food
9U7VSGH,2025-06-07 00:41:00,Paid for Momo at Bota Simply Momo,214.53,0.0,COMPLETE,8561.26,App,Dining & Food
GREQYVE,2025-02-20 19:30:00,Dinner at Dalle,543.22,0.0,COMPLETE,5766.19,App,Dining & Food
3O9LHDT,2025-06-28 14:14:00,Paid for Sel Roti from local vendor,901.07,0.0,COMPLETE,6943.53,App,Dining & Food
LL3SKB1,2025-04-11 22:37:00,Ordered Thukpa at Himalayan Kitchen,207.2,0.0,COMPLETE,1677.71,App,Dining & Food
L2DHKDN,2025-04-30 17:30:00,Dinner at Dalle,1112.03,0.0,COMPLETE,3319.86,App,Dining & Food
49KOW05,2025-05-17 09:05:00,Lunch at KFC,1124.19,0.0,COMPLETE,9666.27,App,Dining & Food
4K3TTV0,2025-06-10 04:07:00,McDonald's Meal,892.49,0.0,COMPLETE,5175.37,App,Dining & Food
CBP3X4J,2025-06-06 09:14:00,Starbucks Coffee,246.02,0.0,COMPLETE,9035.83,App,Dining & Food
K5RRMAV,2025-01-09 16:52:00,Paid for Sel Roti from local vendor,114.01,0.0,COMPLETE,5362.61,App,Dining & Food
WRIHRRP,2025-05-13 21:19:00,Starbucks Coffee,1232.97,0.0,COMPLETE,4759.51,App,Dining & Food
TZWASJO,2025-02-13 22:18:00,Paid for Momo at Bota Simply Momo,1192.84,0.0,COMPLETE,8447.88,App,Dining & Food
JFGBB1V,2025-02-23 21:38:00,Dinner at Dalle,856.18,0.0,COMPLETE,7261.34,App,Dining & Food
YSQDB82,2025-02-05 20:39:00,Starbucks Coffee,187.83,0.0,COMPLETE,7291.29,App,Dining & Food
EYYNJQZ,2025-06-30 23:02:00,Paid for Momo at Bota Simply Momo,1420.55,0.0,COMPLETE,5332.72,App,Dining & Food
D7DNJJA,2025-03-11 16:36:00,Chowmein from Thakali Bhanchha,1123.84,0.0,COMPLETE,9116.72,App,Dining & Food
B5QEU0P,2025-05-18 13:04:00,Chowmein from Thakali Bhanchha,1391.44,0.0,COMPLETE,1529.06,App,Dining & Food
QM7MUPF,2025-05-12 06:20:00,Dinner at Dalle,248.97,0.0,COMPLETE,7404.84,App,Dining & Food
8NJQYGQ,2025-06-23 23:13:00,Ordered Thukpa at Himalayan Kitchen,153.04,0.0,COMPLETE,3353.04,App,Dining & Food
N74GUWL,2025-05-16 00:03:00,McDonald's Meal,1373.0,0.0,COMPLETE,6787.99,App,Dining & Food
9SF2HV2,2025-01-07 04:23:00,Lunch at KFC,1135.61,0.0,COMPLETE,8203.95,App,Dining & Food
8PWP2NR,2025-03-08 23:50:00,Paid for Sel Roti from local vendor,100.19,0.0,COMPLETE,6422.68,App,Dining & Food
YYSE1DW,2025-01-20 12:28:00,Paid for Sel Roti from local vendor,231.36,0.0,COMPLETE,5326.44,App,Dining & Food
YFVUKDA,2025-01-28 03:23:00,Lunch at KFC,220.89,0.0,COMPLETE,6262.95,App,Dining & Food
5JF75JV,2025-06-20 14:21:00,McDonald's Meal,1285.36,0.0,COMPLETE,1594.43,App,Dining & Food
9BQTU9O,2025-03-17 08:36:00,Lunch at KFC,853.08,0.0,COMPLETE,2948.26,App,Dining & Food
LY7C93C,2025-05-02 07:06:00,Dinner at Dalle,801.79,0.0,COMPLETE,2412.42,App,Dining & Food
ULQNK43,2025-02-27 16:51:00,Paid for Sel Roti from local vendor,205.56,0.0,COMPLETE,6272.98,App,Dining & Food
MOGHL50,2025-05-03 20:15:00,Lunch at KFC,1418.73,0.0,COMPLETE,2377.34,App,Dining & Food
W0O9IGN,2025-02-27 18:19:00,Dinner at Dalle,684.54,0.0,COMPLETE,7090.59,App,Dining & Food
I32F42U,2025-05-14 17:46:00,Paid for Sel Roti from local vendor,819.64,0.0,COMPLETE,5550.33,App,Dining & Food
ICTFXVR,2025-02-28 19:01:00,Lunch at KFC,407.11,0.0,COMPLETE,957.66,App,Dining & Food
2TR2TYJ,2025-05-03 00:53:00,Lunch at KFC,783.38,0.0,COMPLETE,7933.74,App,Dining & Food
WYRO1U9,2025-03-22 03:46:00,Ordered Thukpa at Himalayan Kitchen,1240.2,0.0,COMPLETE,1031.61,App,Dining & Food
MRYBUAM,2025-04-06 11:51:00,Chowmein from Thakali Bhanchha,1259.2,0.0,COMPLETE,3678.54,App,Dining & Food
9XZGJG8,2025-02-16 10:49:00,Ordered Thukpa at Himalayan Kitchen,467.8,0.0,COMPLETE,9591.14,App,Dining & Food
URHI181,2025-04-07 05:46:00,Lunch at KFC,876.81,0.0,COMPLETE,7616.75,App,Dining & Food
KY3SBP1,2025-01-13 12:26:00,McDonald's Meal,229.75,0.0,COMPLETE,1158.72,App,Dining & Food
QPOHMZB,2025-04-23 23:18:00,Paid for Sel Roti from local vendor,578.88,0.0,COMPLETE,9123.63,App,Dining & Food
H8OXP79,2025-02-04 05:15:00,Lunch at KFC,291.21,0.0,COMPLETE,7133.32,App,Dining & Food
T0TFGR0,2025-04-17 01:19:00,Paid for Sel Roti from local vendor,223.89,0.0,COMPLETE,9989.87,App,Dining & Food
80RRQQ1,2025-05-19 03:59:00,Lunch at KFC,491.5,0.0,COMPLETE,6749.71,App,Dining & Food
A7QY0WN,2025-03-16 13:46:00,Starbucks Coffee,228.78,0.0,COMPLETE,3459.48,App,Dining & Food
AEQ5HAA,2025-06-25 03:18:00,Dinner at Dalle,493.19,0.0,COMPLETE,6158.61,App,Dining & Food
UIJCDAJ,2025-01-12 13:58:00,Dinner at Dalle,440.31,0.0,COMPLETE,2623.36,App,Dining & Food
KP53FC6,2025-04-22 16:41:00,Chowmein from Thakali Bhanchha,1160.73,0.0,COMPLETE,5842.76,App,Dining & Food
94OKEWC,2025-03-03 12:56:00,Ordered Thukpa at Himalayan Kitchen,626.35,0.0,COMPLETE,3780.41,App,Dining & Food
ULRQRRF,2025-03-03 06:45:00,Ordered Thukpa at Himalayan Kitchen,160.59,0.0,COMPLETE,6354.67,App,Dining & Food
RE8Q5J5,2025-03-18 15:14:00,Paid for Momo at Bota Simply Momo,340.81,0.0,COMPLETE,7137.0,App,Dining & Food
IP4J3FS,2025-05-29 10:44:00,Paid for Sel Roti from local vendor,600.07,0.0,COMPLETE,2303.06,App,Dining & Food
H1VYW76,2025-02-02 10:26:00,Lunch at KFC,318.24,0.0,COMPLETE,5944.74,App,Dining & Food
730BKSD,2025-06-04 19:38:00,Chowmein from Thakali Bhanchha,115.91,0.0,COMPLETE,7903.82,App,Dining & Food
3T77MPW,2025-06-30 03:38:00,Lunch at KFC,961.3,0.0,COMPLETE,936.31,App,Dining & Food
0NCE6ZL,2025-06-23 02:30:00,Paid for Sel Roti from local vendor,629.38,0.0,COMPLETE,4267.67,App,Dining & Food
PB7ESGF,2025-06-22 10:14:00,Starbucks Coffee,653.22,0.0,COMPLETE,5083.82,App,Dining & Food
VEZFV6C,2025-01-27 10:02:00,Paid for Sel Roti from local vendor,330.03,0.0,COMPLETE,4258.05,App,Dining & Food
PN5UK28,2025-03-10 00:39:00,Paid for Momo at Bota Simply Momo,736.13,0.0,COMPLETE,6073.43,App,Dining & Food
ECQXJ5P,2025-04-27 12:08:00,Starbucks Coffee,492.73,0.0,COMPLETE,9080.04,App,Dining & Food
NUJIKZ6,2025-01-23 08:09:00,Dinner at Dalle,292.11,0.0,COMPLETE,1529.05,App,Dining & Food
E1252ID,2025-03-21 17:35:00,Lunch at KFC,1003.35,0.0,COMPLETE,9459.11,App,Dining & Food
Y3MQAFV,2025-04-10 15:27:00,Lunch at KFC,899.5,0.0,COMPLETE,4008.49,App,Dining & Food
E73WHQG,2025-02-28 13:11:00,Paid for Sel Roti from local vendor,254.92,0.0,COMPLETE,1452.28,App,Dining & Food
DQ4EVQ0,2025-06-17 13:10:00,Chowmein from Thakali Bhanchha,235.1,0.0,COMPLETE,4045.03,App,Dining & Food
GE2U0DE,2025-01-04 09:53:00,McDonald's Meal,392.86,0.0,COMPLETE,4097.62,App,Dining & Food
HTFP9F3,2025-03-17 22:24:00,Chowmein from Thakali Bhanchha,927.12,0.0,COMPLETE,4825.83,App,Dining & Food
7OML1A6,2025-05-31 03:00:00,Dinner at Dalle,1212.5,0.0,COMPLETE,1446.21,App,Dining & Food
OECZ13W,2025-04-13 06:24:00,Ordered Thukpa at Himalayan Kitchen,1270.12,0.0,COMPLETE,4994.55,App,Dining & Food
D71BV7I,2025-03-16 11:40:00,Starbucks Coffee,1164.01,0.0,COMPLETE,2994.39,App,Dining & Food
D7CSX2E,2025-02-24 08:58:00,Starbucks Coffee,1412.67,0.0,COMPLETE,3446.34,App,Dining & Food
ZPQUTVW,2025-05-05 20:40:00,Chowmein from Thakali Bhanchha,1239.57,0.0,COMPLETE,3414.21,App,Dining & Food
WJMT7K4,2025-06-20 02:27:00,Lunch at KFC,869.98,0.0,COMPLETE,4644.41,App,Dining & Food
E9ZUPMF,2025-03-12 18:15:00,Ordered Thukpa at Himalayan Kitchen,1361.61,0.0,COMPLETE,8465.49,App,Dining & Food
Q9QNKNB,2025-03-29 21:20:00,Chowmein from Thakali Bhanchha,574.0,0.0,COMPLETE,1254.51,App,Dining & Food
IOCJCV8,2025-06-25 14:14:00,Lunch at KFC,1063.78,0.0,COMPLETE,3383.65,App,Dining & Food
EM38GJ6,2025-02-15 03:04:00,Chowmein from Thakali Bhanchha,1271.08,0.0,COMPLETE,6716.51,App,Dining & Food
SX46L3D,2025-01-26 03:25:00,Chowmein from Thakali Bhanchha,596.36,0.0,COMPLETE,1666.31,App,Dining & Food
XM7PSRE,2025-05-16 23:17:00,Paid for Momo at Bota Simply Momo,469.28,0.0,COMPLETE,4954.69,App,Dining & Food
O475GNQ,2025-06-24 17:49:00,Paid for Momo at Bota Simply Momo,795.75,0.0,COMPLETE,9066.26,App,Dining & Food
